,0
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,0.9907900834105653
6,1.0
7,0.9890826695962648
8,0.9963353922743615
9,1.0
10,0.9907900834105653
11,0.9926450180405217
12,0.9963353922743615
13,0.9981709000552181
14,0.9907900834105653
15,0.9926963711529628
16,1.0
17,1.0
18,0.9963353922743615
19,1.0
20,0.9757120699379582
21,1.0
22,0.9981709000552181
23,0.981740927882407
24,0.9797381835032437
25,1.0
26,1.0
27,1.0
28,0.9871963003865267
29,1.0
30,0.9889286045863894
31,1.0
32,0.9907900834105653
33,0.9963353922743615
34,1.0
35,1.0
36,0.9833045547881277
37,1.0
38,1.0
39,1.0
40,0.9926450180405217
41,1.0
42,1.0
43,1.0
44,1.0
45,1.0
46,1.0
47,1.0
48,1.0
49,1.0
