,0
0,1.0
1,1.0
2,0.992726526517397
3,1.0
4,0.9927906346049539
5,1.0
6,0.9918100595632032
7,1.0
8,0.9972845209179851
9,0.9990964401441164
10,0.9936413650135545
11,0.9954661739624787
12,1.0
13,1.0
14,1.0
15,1.0
16,0.9937084413388932
17,1.0
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,1.0
26,1.0
27,1.0
28,0.994554579388201
29,1.0
30,1.0
31,1.0
32,1.0
33,0.9972845209179851
34,1.0
35,0.9954661739624787
36,0.9918679612970475
37,0.9918100595632032
38,1.0
39,1.0
40,1.0
41,1.0
42,1.0
43,0.9954661739624787
44,1.0
45,1.0
46,0.9990964401441164
47,0.9954661739624787
48,1.0
49,1.0
